Date,Close,Return
2010/07/01,1027.37,-0.324048471
2010/07/02,1022.58,-0.466239038
2010/07/06,1028.06,0.535899392
2010/07/07,1060.27,3.133085618
2010/07/08,1070.24,0.940326521
2010/07/09,1077.96,0.721333533
2010/07/12,1078.75,0.073286578
2010/07/13,1095.34,1.537891078
2010/07/14,1095.17,-0.015520295
2010/07/15,1096.48,0.119616133
2010/07/16,1064.88,-2.881949511
2010/07/19,1071.25,0.598189467
2010/07/20,1083.48,1.141656943
2010/07/21,1069.59,-1.281980286
2010/07/22,1093.67,2.251329949
2010/07/23,1102.66,0.822002981
2010/07/26,1115.01,1.120018863
2010/07/27,1113.84,-0.104931794
2010/07/28,1106.13,-0.692199957
2010/07/29,1101.53,-0.41586432
2010/07/30,1101.6,0.006354797
2010/08/02,1125.86,2.202251271
2010/08/03,1120.46,-0.479633347
2010/08/04,1127.24,0.605108616
2010/08/05,1125.82,-0.125971399
2010/08/06,1121.64,-0.37128493
2010/08/09,1127.79,0.548304269
2010/08/10,1121.06,-0.596742301
2010/08/11,1089.47,-2.817868803
2010/08/12,1083.61,-0.537876215
2010/08/13,1079.25,-0.402358782
2010/08/16,1079.38,0.012045402
2010/08/17,1092.54,1.21921844
2010/08/18,1094.16,0.148278324
2010/08/19,1075.63,-1.693536594
2010/08/20,1071.69,-0.366296961
2010/08/23,1067.36,-0.404034749
2010/08/24,1051.87,-1.451244191
2010/08/25,1055.33,0.328937987
2010/08/26,1047.22,-0.768480002
2010/08/27,1064.59,1.65867726
2010/08/30,1048.92,-1.47192816
2010/08/31,1049.33,0.039087824
2010/09/01,1080.29,2.950454099
2010/09/02,1090.1,0.908089494
2010/09/03,1104.51,1.321897074
2010/09/07,1091.84,-1.14711501
2010/09/08,1098.87,0.643867233
2010/09/09,1104.18,0.483223675
2010/09/10,1109.55,0.48633375
2010/09/13,1121.9,1.113063855
2010/09/14,1121.1,-0.071307603
2010/09/15,1125.07,0.354116493
2010/09/16,1124.66,-0.036442177
2010/09/17,1125.59,0.082691658
2010/09/20,1142.71,1.520980108
2010/09/21,1139.78,-0.256408013
2010/09/22,1134.28,-0.482549264
2010/09/23,1124.83,-0.833127623
2010/09/24,1148.67,2.119431381
2010/09/27,1142.16,-0.566742406
2010/09/28,1147.7,0.485045878
2010/09/29,1144.73,-0.258778426
2010/09/30,1141.2,-0.308369659
2010/10/01,1146.24,0.441640379
2010/10/04,1137.03,-0.80349665
2010/10/05,1160.75,2.086136689
2010/10/06,1159.97,-0.067197932
2010/10/07,1158.06,-0.164659431
2010/10/08,1165.15,0.6122308
2010/10/11,1165.32,0.014590396
2010/10/12,1169.77,0.381869358
2010/10/13,1178.1,0.712105799
2010/10/14,1173.81,-0.364145658
2010/10/15,1176.19,0.202758538
2010/10/18,1184.71,0.724372763
2010/10/19,1165.9,-1.587730331
2010/10/20,1178.17,1.052405867
2010/10/21,1180.27,0.178242529
2010/10/22,1183.08,0.238081117
2010/10/25,1185.62,0.21469385
2010/10/26,1185.64,0.001686881
2010/10/27,1182.45,-0.269053001
2010/10/28,1183.78,0.112478329
2010/10/29,1183.26,-0.043927081
2010/11/01,1184.38,0.094653753
2010/11/02,1193.57,0.7759334
2010/11/03,1197.96,0.367804151
2010/11/04,1221.06,1.928278073
2010/11/05,1225.85,0.392282116
2010/11/08,1223.25,-0.212097728
2010/11/09,1213.4,-0.805231964
2010/11/10,1218.71,0.437613318
2010/11/11,1213.54,-0.424219051
2010/11/12,1199.21,-1.180842823
2010/11/15,1197.75,-0.121746817
2010/11/16,1178.34,-1.62053851
2010/11/17,1178.59,0.021216287
2010/11/18,1196.68,1.534884905
2010/11/19,1199.73,0.254871812
2010/11/22,1197.84,-0.157535445
2010/11/23,1180.73,-1.428404461
2010/11/24,1198.35,1.492297138
2010/11/26,1189.4,-0.746860266
2010/11/29,1187.76,-0.137884648
2010/11/30,1180.55,-0.607024988
2010/12/01,1206.07,2.16170429
2010/12/02,1221.53,1.281849312
2010/12/03,1224.71,0.260329259
2010/12/06,1223.12,-0.129826653
2010/12/07,1223.75,0.05150762
2010/12/08,1228.28,0.370173647
2010/12/09,1233,0.384277201
2010/12/10,1240.4,0.600162206
2010/12/13,1240.46,0.004837149
2010/12/14,1241.59,0.091095239
2010/12/15,1235.23,-0.512246394
2010/12/16,1242.87,0.618508294
2010/12/17,1243.91,0.083677295
2010/12/20,1247.08,0.254841588
2010/12/21,1254.6,0.603008628
2010/12/22,1258.84,0.337956321
2010/12/23,1256.77,-0.164437101
2010/12/27,1257.54,0.061268172
2010/12/28,1258.51,0.077134723
2010/12/29,1259.78,0.100912984
2010/12/30,1257.88,-0.150819984
2010/12/31,1257.64,-0.019079721
2011/01/03,1271.87,1.131484368
2011/01/04,1270.2,-0.131302727
2011/01/05,1276.56,0.50070855
2011/01/06,1273.85,-0.212289277
2011/01/07,1271.5,-0.184480119
2011/01/10,1269.75,-0.137632717
2011/01/11,1274.48,0.372514274
2011/01/12,1285.95,0.899974892
2011/01/13,1283.76,-0.170302111
2011/01/14,1293.24,0.738455786
2011/01/18,1295.02,0.137638799
2011/01/19,1281.92,-1.011567389
2011/01/20,1280.26,-0.12949326
2011/01/21,1283.35,0.241357224
2011/01/24,1290.84,0.583628784
2011/01/25,1291.18,0.026339438
2011/01/26,1296.63,0.422094518
2011/01/27,1299.54,0.22442794
2011/01/28,1276.34,-1.785247087
2011/01/31,1286.12,0.766253506
2011/02/01,1307.59,1.669362112
2011/02/02,1304.03,-0.272256594
2011/02/03,1307.1,0.235424032
2011/02/04,1310.87,0.288424757
2011/02/07,1319.05,0.62401306
2011/02/08,1324.57,0.418482999
2011/02/09,1320.88,-0.278580973
2011/02/10,1321.87,0.074950033
2011/02/11,1329.15,0.550734944
2011/02/14,1332.32,0.238498288
2011/02/15,1328.01,-0.323495857
2011/02/16,1336.32,0.6257483
2011/02/17,1340.43,0.307561063
2011/02/18,1343.01,0.192475549
2011/02/22,1315.44,-2.052851431
2011/02/23,1307.4,-0.611202335
2011/02/24,1306.1,-0.099433991
2011/02/25,1319.88,1.055049384
2011/02/28,1327.22,0.556111162
2011/03/01,1306.33,-1.573966637
2011/03/02,1308.44,0.161521208
2011/03/03,1330.97,1.721897833
2011/03/04,1321.15,-0.737807764
2011/03/07,1310.13,-0.834121788
2011/03/08,1321.82,0.892277866
2011/03/09,1320.03,-0.135419346
2011/03/10,1295.11,-1.887835883
2011/03/11,1304.28,0.708047965
2011/03/14,1296.39,-0.604931456
2011/03/15,1281.87,-1.120033323
2011/03/16,1256.88,-1.949495659
2011/03/17,1273.71,1.339029979
2011/03/18,1279.2,0.43102433
2011/03/21,1298.38,1.499374609
2011/03/22,1293.77,-0.355057841
2011/03/23,1297.54,0.291396462
2011/03/24,1309.66,0.93407525
2011/03/25,1313.8,0.316112579
2011/03/28,1310.19,-0.27477546
2011/03/29,1319.44,0.706004473
2011/03/30,1328.26,0.66846541
2011/03/31,1325.83,-0.18294611
2011/04/01,1332.41,0.496292888
2011/04/04,1332.87,0.034523908
2011/04/05,1332.63,-0.018006257
2011/04/06,1335.54,0.218365188
2011/04/07,1333.51,-0.151998443
2011/04/08,1328.17,-0.400446941
2011/04/11,1324.46,-0.279331712
2011/04/12,1314.16,-0.77767543
2011/04/13,1314.41,0.019023559
2011/04/14,1314.52,0.008368774
2011/04/15,1319.68,0.392538721
2011/04/18,1305.14,-1.10178225
2011/04/19,1312.62,0.573118593
2011/04/20,1330.36,1.351495482
2011/04/21,1337.38,0.527676719
2011/04/25,1335.25,-0.159266626
2011/04/26,1347.24,0.897959184
2011/04/27,1355.66,0.624981444
2011/04/28,1360.48,0.355546376
2011/04/29,1363.61,0.230065859
2011/05/02,1361.22,-0.175270055
2011/05/03,1356.62,-0.337932149
2011/05/04,1347.32,-0.685527266
2011/05/05,1335.1,-0.90698572
2011/05/06,1340.2,0.381993858
2011/05/09,1346.3,0.455155947
2011/05/10,1357.16,0.806655277
2011/05/11,1342.08,-1.111143859
2011/05/12,1348.65,0.489538627
2011/05/13,1337.77,-0.806732659
2011/05/16,1329.47,-0.620435501
2011/05/17,1328.98,-0.036856793
2011/05/18,1340.68,0.880374422
2011/05/19,1343.6,0.217799922
2011/05/20,1333.27,-0.768830009
2011/05/23,1317.37,-1.192556646
2011/05/24,1316.28,-0.082740612
2011/05/25,1320.47,0.31832133
2011/05/26,1325.69,0.39531379
2011/05/27,1331.1,0.408089372
2011/05/31,1345.2,1.059274284
2011/06/01,1314.55,-2.278471603
2011/06/02,1312.94,-0.122475372
2011/06/03,1300.16,-0.973387969
2011/06/06,1286.17,-1.076021413
2011/06/07,1284.94,-0.09563277
2011/06/08,1279.56,-0.418696593
2011/06/09,1289,0.737753603
2011/06/10,1270.98,-1.397982933
2011/06/13,1271.83,0.066877528
2011/06/14,1287.87,1.261174843
2011/06/15,1265.42,-1.743188365
2011/06/16,1267.64,0.175435824
2011/06/17,1271.5,0.304502856
2011/06/20,1278.36,0.539520252
2011/06/21,1295.52,1.342344879
2011/06/22,1287.14,-0.64684451
2011/06/23,1283.5,-0.28279752
2011/06/24,1268.44,-1.17335411
2011/06/27,1280.1,0.919239381
2011/06/28,1296.67,1.294430123
2011/06/29,1307.41,0.828275506
2011/06/30,1320.64,1.011924339
2011/07/01,1339.67,1.440968016
2011/07/05,1337.88,-0.133614995
2011/07/06,1339.22,0.10015846
2011/07/07,1353.22,1.045384627
2011/07/08,1343.8,-0.696117409
2011/07/11,1319.49,-1.809048966
2011/07/12,1313.64,-0.443353114
2011/07/13,1317.72,0.310587376
2011/07/14,1308.87,-0.671614607
2011/07/15,1316.14,0.555440953
2011/07/18,1305.44,-0.812983421
2011/07/19,1326.73,1.630867753
2011/07/20,1325.84,-0.067082225
2011/07/21,1343.8,1.354612925
2011/07/22,1345.02,0.09078732
2011/07/25,1337.43,-0.564303877
2011/07/26,1331.94,-0.410488773
2011/07/27,1304.89,-2.030872262
2011/07/28,1300.67,-0.323398907
2011/07/29,1292.28,-0.645052165
2011/08/01,1286.94,-0.41322314
2011/08/02,1254.05,-2.555674701
2011/08/03,1260.34,0.501574897
2011/08/04,1200.07,-4.782042941
2011/08/05,1199.38,-0.057496646
2011/08/08,1119.46,-6.663442779
2011/08/09,1172.53,4.740678541
2011/08/10,1120.76,-4.415238843
2011/08/11,1172.64,4.629001749
2011/08/12,1178.81,0.526163187
2011/08/15,1204.49,2.178468116
2011/08/16,1192.76,-0.973856155
2011/08/17,1193.88,0.093899863
2011/08/18,1140.65,-4.458572051
2011/08/19,1123.53,-1.50089861
2011/08/22,1123.82,0.025811505
2011/08/23,1162.35,3.428484989
2011/08/24,1177.6,1.311997247
2011/08/25,1159.27,-1.556555707
2011/08/26,1176.8,1.512158514
2011/08/29,1210.09,2.82885792
2011/08/30,1212.92,0.233866902
2011/08/31,1218.89,0.49220064
2011/09/01,1204.42,-1.187145682
2011/09/02,1173.97,-2.528187841
2011/09/06,1165.24,-0.743630587
2011/09/07,1198.62,2.86464591
2011/09/08,1185.9,-1.061220403
2011/09/09,1154.23,-2.670545577
2011/09/12,1162.27,0.696568275
2011/09/13,1172.87,0.912008397
2011/09/14,1188.67,1.34712287
2011/09/15,1209.11,1.71956893
2011/09/16,1216.01,0.570667681
2011/09/19,1204.09,-0.980255097
2011/09/20,1202.09,-0.166100541
2011/09/21,1166.76,-2.939047825
2011/09/22,1129.56,-3.188316363
2011/09/23,1136.43,0.608201424
2011/09/26,1162.95,2.333623716
2011/09/27,1175.38,1.06883357
2011/09/28,1151.06,-2.069118072
2011/09/29,1160.4,0.81142599
2011/09/30,1131.42,-2.497414685
2011/10/03,1099.23,-2.845097311
2011/10/04,1123.95,2.24884692
2011/10/05,1144.03,1.786556341
2011/10/06,1164.97,1.830371581
2011/10/07,1155.46,-0.816330034
2011/10/10,1194.89,3.412493725
2011/10/11,1195.54,0.054398313
2011/10/12,1207.25,0.979473711
2011/10/13,1203.66,-0.297370056
2011/10/14,1224.58,1.738032335
2011/10/17,1200.86,-1.936990642
2011/10/18,1225.38,2.041869993
2011/10/19,1209.88,-1.264913741
2011/10/20,1215.39,0.455417066
2011/10/21,1238.25,1.880877743
2011/10/24,1254.19,1.287300626
2011/10/25,1229.05,-2.00448098
2011/10/26,1242,1.05365933
2011/10/27,1284.59,3.429146538
2011/10/28,1285.09,0.038922925
2011/10/31,1253.3,-2.473756702
2011/11/01,1218.28,-2.794223251
2011/11/02,1237.9,1.610467216
2011/11/03,1261.15,1.87818079
2011/11/04,1253.23,-0.627998256
2011/11/07,1261.12,0.629573183
2011/11/08,1275.92,1.17356001
2011/11/09,1229.1,-3.66950906
2011/11/10,1239.69,0.861606053
2011/11/11,1263.86,1.949680969
2011/11/14,1251.78,-0.955802067
2011/11/15,1257.81,0.481714039
2011/11/16,1236.91,-1.661618209
2011/11/17,1216.13,-1.679992885
2011/11/18,1215.65,-0.039469465
2011/11/21,1192.98,-1.864845967
2011/11/22,1188.04,-0.414089088
2011/11/23,1161.79,-2.209521565
2011/11/25,1158.67,-0.268551115
2011/11/28,1192.55,2.924042221
2011/11/29,1195.19,0.221374366
2011/11/30,1246.96,4.331528878
2011/12/01,1244.58,-0.190864182
2011/12/02,1244.28,-0.024104517
2011/12/05,1257.08,1.028707365
2011/12/06,1258.47,0.110573711
2011/12/07,1261.01,0.201832384
2011/12/08,1234.35,-2.114178317
2011/12/09,1255.19,1.688337992
2011/12/12,1236.47,-1.491407675
2011/12/13,1225.73,-0.868601745
2011/12/14,1211.82,-1.134833936
2011/12/15,1215.75,0.32430559
2011/12/16,1219.66,0.321612174
2011/12/19,1205.35,-1.173277799
2011/12/20,1241.31,2.983365827
2011/12/21,1243.72,0.194149729
2011/12/22,1254,0.8265526
2011/12/23,1265.33,0.903508772
2011/12/27,1265.43,0.007903077
2011/12/28,1249.64,-1.247797191
2011/12/29,1263.02,1.070708364
2011/12/30,1257.61,-0.428338427
2012/01/03,1277.06,1.546584394
2012/01/04,1277.3,0.018793166
2012/01/05,1281.06,0.294370939
2012/01/06,1277.81,-0.253696158
2012/01/09,1280.7,0.22616821
2012/01/10,1292.08,0.88857656
2012/01/11,1292.48,0.030957835
2012/01/12,1295.5,0.233659322
2012/01/13,1289.09,-0.494789657
2012/01/17,1293.67,0.35528939
2012/01/18,1308.04,1.110793324
2012/01/19,1314.5,0.493868689
2012/01/20,1315.38,0.066945607
2012/01/23,1316,0.047134668
2012/01/24,1314.65,-0.102583587
2012/01/25,1326.05,0.867150953
2012/01/26,1318.43,-0.574638965
2012/01/27,1316.33,-0.159280356
2012/01/30,1313.01,-0.25221639
2012/01/31,1312.41,-0.045696529
2012/02/01,1324.09,0.889965788
2012/02/02,1325.54,0.109509172
2012/02/03,1344.9,1.460536838
2012/02/06,1344.33,-0.042382333
2012/02/07,1347.05,0.202331273
2012/02/08,1349.96,0.216027616
2012/02/09,1351.95,0.147411775
2012/02/10,1342.64,-0.688634935
2012/02/13,1351.77,0.680003575
2012/02/14,1350.5,-0.093950894
2012/02/15,1343.23,-0.538319141
2012/02/16,1358.04,1.102566202
2012/02/17,1361.23,0.234897352
2012/02/21,1362.21,0.071993712
2012/02/22,1357.66,-0.334016047
2012/02/23,1363.46,0.427205633
2012/02/24,1365.74,0.167221627
2012/02/27,1367.59,0.135457701
2012/02/28,1372.17,0.334895692
2012/02/29,1365.68,-0.472973465
2012/03/01,1374.09,0.615810439
2012/03/02,1369.63,-0.324578448
2012/03/05,1364.34,-0.386235699
2012/03/06,1343.36,-1.53773986
2012/03/07,1352.63,0.690060743
2012/03/08,1365.91,0.981791029
2012/03/09,1370.87,0.363127878
2012/03/12,1371.09,0.016048203
2012/03/13,1395.95,1.813155956
2012/03/14,1394.28,-0.119631792
2012/03/15,1402.6,0.596723757
2012/03/16,1404.17,0.111934978
2012/03/19,1409.75,0.397387781
2012/03/20,1405.52,-0.300053201
2012/03/21,1402.89,-0.187119358
2012/03/22,1392.79,-0.719942405
2012/03/23,1397.11,0.310168798
2012/03/26,1416.51,1.388580713
2012/03/27,1412.52,-0.281678209
2012/03/28,1405.54,-0.494152295
2012/03/29,1403.28,-0.160792293
2012/03/30,1408.47,0.369847785
2012/04/02,1419.04,0.750459719
2012/04/03,1413.38,-0.398861202
2012/04/04,1398.96,-1.020249331
2012/04/05,1398.08,-0.062903871
2012/04/09,1382.2,-1.135843442
2012/04/10,1358.59,-1.708146433
2012/04/11,1368.7,0.744153865
2012/04/12,1387.57,1.3786805
2012/04/13,1370.26,-1.24750463
2012/04/16,1369.57,-0.050355407
2012/04/17,1390.78,1.548661259
2012/04/18,1385.14,-0.405527833
2012/04/19,1376.92,-0.593441818
2012/04/20,1378.53,0.116927636
2012/04/23,1366.94,-0.840750655
2012/04/24,1371.97,0.367975185
2012/04/25,1390.69,1.364461322
2012/04/26,1399.98,0.66801372
2012/04/27,1403.36,0.24143202
2012/04/30,1397.91,-0.388353665
2012/05/01,1405.82,0.565844725
2012/05/02,1402.31,-0.249676345
2012/05/03,1391.57,-0.765879157
2012/05/04,1369.1,-1.614722939
2012/05/07,1369.58,0.035059528
2012/05/08,1363.72,-0.427868398
2012/05/09,1354.58,-0.670225559
2012/05/10,1357.99,0.251738546
2012/05/11,1353.39,-0.338735926
2012/05/14,1338.35,-1.111283518
2012/05/15,1330.66,-0.574588112
2012/05/16,1324.8,-0.440382968
2012/05/17,1304.86,-1.50513285
2012/05/18,1295.22,-0.738776574
2012/05/21,1315.99,1.60358858
2012/05/22,1316.63,0.048632588
2012/05/23,1318.86,0.169371805
2012/05/24,1320.68,0.137997968
2012/05/25,1317.82,-0.216555108
2012/05/29,1332.42,1.107890304
2012/05/30,1313.32,-1.433481935
2012/05/31,1310.33,-0.227667286
2012/06/01,1278.05,-2.463501561
2012/06/04,1278.18,0.010171746
2012/06/05,1285.5,0.572689293
2012/06/06,1315.13,2.304939712
2012/06/07,1314.99,-0.010645335
2012/06/08,1325.66,0.811413015
2012/06/11,1308.93,-1.262012884
2012/06/12,1324.18,1.165073763
2012/06/13,1314.88,-0.702321437
2012/06/14,1329.1,1.08146751
2012/06/15,1342.84,1.033782259
2012/06/18,1344.78,0.144469929
2012/06/19,1357.98,0.981573194
2012/06/20,1355.69,-0.168632822
2012/06/21,1325.51,-2.22617265
2012/06/22,1335.02,0.717459695
2012/06/25,1313.72,-1.595481716
2012/06/26,1319.99,0.477270651
2012/06/27,1331.85,0.898491655
2012/06/28,1329.04,-0.210984721
2012/06/29,1362.16,2.492024318
2012/07/02,1365.51,0.24593293
2012/07/03,1374.02,0.623210376
2012/07/05,1367.58,-0.46869769
2012/07/06,1354.68,-0.943272057
2012/07/09,1352.46,-0.16387634
2012/07/10,1341.47,-0.812593348
2012/07/11,1341.45,-0.001490902
2012/07/12,1334.76,-0.498714078
2012/07/13,1356.78,1.649734784
2012/07/16,1353.64,-0.231430298
2012/07/17,1363.67,0.740965102
2012/07/18,1372.78,0.668050188
2012/07/19,1376.51,0.271711418
2012/07/20,1362.66,-1.006167772
2012/07/23,1350.52,-0.890904554
2012/07/24,1338.31,-0.9040962
2012/07/25,1337.89,-0.031382863
2012/07/26,1360.02,1.654097123
2012/07/27,1385.97,1.908060176
2012/07/30,1385.3,-0.048341595
2012/07/31,1379.32,-0.431675449
2012/08/01,1375.14,-0.303047879
2012/08/02,1365,-0.737379467
2012/08/03,1390.99,1.904029304
2012/08/06,1394.23,0.232927627
2012/08/07,1401.35,0.510676144
2012/08/08,1402.22,0.062082991
2012/08/09,1402.8,0.041362982
2012/08/10,1405.87,0.218848018
2012/08/13,1404.11,-0.125189385
2012/08/14,1403.93,-0.012819508
2012/08/15,1405.53,0.113965796
2012/08/16,1415.51,0.710052436
2012/08/17,1418.16,0.187211676
2012/08/20,1418.13,-0.002115417
2012/08/21,1413.17,-0.349756369
2012/08/22,1413.49,0.022644126
2012/08/23,1402.08,-0.807221841
2012/08/24,1411.13,0.645469588
2012/08/27,1410.43,-0.049605635
2012/08/28,1409.3,-0.080117411
2012/08/29,1410.49,0.084439083
2012/08/30,1399.48,-0.780579799
2012/08/31,1406.58,0.507331294
2012/09/04,1404.94,-0.116594861
2012/09/05,1403.43,-0.107477899
2012/09/06,1432.12,2.044277235
2012/09/07,1437.92,0.404993995
2012/09/10,1429.08,-0.6147769
2012/09/11,1433.57,0.314188149
2012/09/12,1436.56,0.208570213
2012/09/13,1459.99,1.630979562
2012/09/14,1465.77,0.395893123
2012/09/17,1461.19,-0.312463756
2012/09/18,1459.32,-0.127977881
2012/09/19,1461.05,0.118548365
2012/09/20,1460.26,-0.054070703
2012/09/21,1460.15,-0.007532905
2012/09/24,1456.89,-0.223264733
2012/09/25,1441.59,-1.050182238
2012/09/26,1433.32,-0.573672126
2012/09/27,1447.15,0.964892697
2012/09/28,1440.67,-0.447776664
2012/10/01,1444.49,0.265154407
2012/10/02,1445.75,0.087228018
2012/10/03,1450.99,0.362441639
2012/10/04,1461.4,0.717441195
2012/10/05,1460.93,-0.032160942
2012/10/08,1455.88,-0.345670224
2012/10/09,1441.48,-0.989092508
2012/10/10,1432.56,-0.618808447
2012/10/11,1432.84,0.019545429
2012/10/12,1428.59,-0.296613718
2012/10/15,1440.13,0.807789499
2012/10/16,1454.92,1.026990619
2012/10/17,1460.91,0.411706486
2012/10/18,1457.34,-0.244368236
2012/10/19,1433.19,-1.657128741
